state_fips,state_abbr,municipality_name,county_name,total_active_licenses,has_consumption_license,has_distribution_license,has_limited_distribution,has_club_license,has_hotel_license,has_manufacturer,consumption_count,distribution_count,limited_distribution_count,club_count,hotel_count,manufacturer_count,grocery_can_sell_alcohol,population_2020,max_consumption_quota,consumption_slots_remaining,max_distribution_quota,distribution_slots_remaining,is_over_consumption_quota,is_over_distribution_quota,quota_notes
42,PA,Sayre,Bradford,26,True,True,False,True,True,False,18,1,0,4,5,0,True,5461,19,1,,,False,,1 consumption slots available
42,PA,Schellsburg,Bedford,2,True,False,False,True,False,False,1,0,0,1,0,0,True,330,15,14,,,False,,14 consumption slots available
42,PA,Schuylkill Haven,Schuylkill,16,True,True,False,True,False,True,5,1,0,4,0,2,True,5236,47,42,,,False,,42 consumption slots available
42,PA,Schuylkill Twp,Chester,7,True,False,False,True,False,False,3,0,0,2,0,0,True,,178,175,,,False,,175 consumption slots available
42,PA,Schwenksville,Montgomery,1,False,False,False,False,False,False,0,0,0,0,0,0,False,1296,285,285,,,False,,285 consumption slots available
42,PA,Scott Twp,Lackawanna,52,True,True,False,True,True,True,30,4,0,7,3,5,True,,71,41,,,False,,41 consumption slots available
42,PA,Scottdale,Westmoreland,10,True,False,False,True,True,False,4,0,0,4,1,0,True,4430,118,114,,,False,,114 consumption slots available
42,PA,Scranton,Lackawanna,187,True,True,False,True,True,True,142,9,0,16,4,4,True,76328,71,-71,,,True,,Over consumption: 142/71 (grandfathered)
42,PA,Selinsgrove,Snyder,14,True,True,False,True,True,True,5,1,0,2,1,4,True,5713,13,8,,,False,,8 consumption slots available
42,PA,Sellersville,Bucks,7,True,True,False,True,True,False,3,1,0,2,1,0,True,4567,215,212,,,False,,212 consumption slots available
42,PA,Seven Fields,Butler,1,True,False,False,False,False,False,1,0,0,0,0,0,True,2919,64,63,,,False,,63 consumption slots available
42,PA,Seven Springs,Somerset,2,True,False,False,False,True,False,2,0,0,0,1,0,True,26,24,22,,,False,,22 consumption slots available
42,PA,Seven Valleys,York,3,True,False,False,False,False,True,1,0,0,0,0,1,True,480,152,151,,,False,,151 consumption slots available
42,PA,Sewickley,Allegheny,15,True,False,False,True,False,False,11,0,0,1,0,0,True,3907,416,405,,,False,,405 consumption slots available
42,PA,Sewickley Heights,Allegheny,2,False,False,False,True,False,False,0,0,0,1,0,0,False,857,416,416,,,False,,416 consumption slots available
42,PA,Sewickley Hills,Allegheny,1,False,False,False,False,False,True,0,0,0,0,0,1,False,689,416,416,,,False,,416 consumption slots available
42,PA,Sewickley Twp,Westmoreland,13,True,True,False,True,True,True,6,2,0,3,1,1,True,,118,112,,,False,,112 consumption slots available
42,PA,Shade Twp,Somerset,5,True,False,False,True,False,True,3,0,0,1,0,1,True,,24,21,,,False,,21 consumption slots available
42,PA,Shaler Twp,Allegheny,18,True,True,False,True,False,True,10,2,0,1,0,2,True,,416,406,,,False,,406 consumption slots available
42,PA,Shamokin,Northumberland,23,True,True,False,True,False,True,9,1,0,7,0,4,True,6942,30,21,,,False,,21 consumption slots available
42,PA,Shamokin Dam,Snyder,2,True,False,False,True,False,False,1,0,0,1,0,0,True,1652,13,12,,,False,,12 consumption slots available
42,PA,Shamokin Twp,Northumberland,5,True,True,False,False,False,True,3,1,0,0,0,1,True,,30,27,,,False,,27 consumption slots available
42,PA,Sharon,Mercer,23,True,True,False,True,False,False,14,1,0,6,0,0,True,13147,36,22,,,False,,22 consumption slots available
42,PA,Sharon Hill,Delaware,3,False,False,False,False,False,False,0,0,0,0,0,0,False,6014,192,192,,,False,,192 consumption slots available
42,PA,Sharon Twp,Potter,1,False,False,False,True,False,False,0,0,0,1,0,0,False,,5,5,,,False,,5 consumption slots available
42,PA,Sharpsburg,Allegheny,17,True,False,False,True,True,True,8,0,0,3,2,3,True,3187,416,408,,,False,,408 consumption slots available
42,PA,Sharpsville,Mercer,7,True,False,False,True,False,True,4,0,0,2,0,1,True,4255,36,32,,,False,,32 consumption slots available
42,PA,Sheffield Twp,Warren,8,True,True,False,True,True,True,2,1,0,1,2,1,True,,12,10,,,False,,10 consumption slots available
42,PA,Shelocta Boro,Indiana,1,False,True,False,False,False,False,0,1,0,0,0,0,True,,27,27,,,False,,27 consumption slots available
42,PA,Shenandoah,Schuylkill,16,True,True,False,True,False,False,12,2,0,2,0,0,True,4243,47,35,,,False,,35 consumption slots available
42,PA,Shenango Twp,Lawrence,19,True,True,False,True,True,True,13,1,0,1,3,4,True,,28,15,,,False,,15 consumption slots available
42,PA,Shickshinny,Luzerne,2,True,False,False,False,False,True,1,0,0,0,0,1,True,632,108,107,,,False,,107 consumption slots available
42,PA,Shillington,Berks,7,True,True,False,True,False,False,4,1,0,2,0,0,True,5475,142,138,,,False,,138 consumption slots available
42,PA,Shinglehouse,Potter,3,True,True,False,False,False,False,2,1,0,0,0,0,True,1103,5,3,,,False,,3 consumption slots available
42,PA,Shippen Twp,Tioga,3,True,False,False,False,True,False,3,0,0,0,2,0,True,,13,10,,,False,,10 consumption slots available
42,PA,Shippensburg Borough,Cumberland,11,True,True,False,True,True,False,3,2,0,4,2,0,True,4315,86,83,,,False,,83 consumption slots available
42,PA,Shippensburg Twp,Cumberland,10,True,False,False,True,True,False,7,0,0,1,1,0,True,,86,79,,,False,,79 consumption slots available
42,PA,Shirley Twp,Huntingdon,3,True,True,False,True,True,False,1,1,0,1,1,0,True,,14,13,,,False,,13 consumption slots available
42,PA,Shoemakersville,Berks,3,True,False,False,True,False,False,2,0,0,1,0,0,True,1360,142,140,,,False,,140 consumption slots available
42,PA,Shohola Twp,Pike,4,True,False,False,False,True,False,4,0,0,0,1,0,True,,19,15,,,False,,15 consumption slots available
42,PA,Shrewsbury Borough,York,3,True,True,False,False,False,False,2,1,0,0,0,0,True,3848,152,150,,,False,,150 consumption slots available
42,PA,Shrewsbury Twp,Sullivan,10,True,True,False,True,False,True,3,1,0,2,0,2,True,,1,-2,,,True,,Over consumption: 3/1 (grandfathered)
42,PA,Silver Lake Twp,Susquehanna,1,True,False,False,False,False,False,1,0,0,0,0,0,True,,12,11,,,False,,11 consumption slots available
42,PA,Silver Spring Twp,Cumberland,19,True,True,False,False,True,True,11,1,0,0,1,3,True,,86,75,,,False,,75 consumption slots available
42,PA,Sinking Spring,Berks,4,True,False,False,False,True,False,4,0,0,0,2,0,True,4286,142,138,,,False,,138 consumption slots available
42,PA,Skippack Twp,Montgomery,13,True,True,False,False,True,True,9,1,0,0,3,2,True,,285,276,,,False,,276 consumption slots available
42,PA,Slatington,Lehigh,5,True,True,False,True,False,False,2,1,0,2,0,0,True,4283,124,122,,,False,,122 consumption slots available
42,PA,Slippery Rock Boro,Butler,10,True,True,False,False,False,True,4,1,0,0,0,4,True,,64,60,,,False,,60 consumption slots available
42,PA,Slippery Rock Twp,Butler,6,True,False,False,False,False,True,3,0,0,0,0,1,True,,64,61,,,False,,61 consumption slots available
42,PA,Slocum Twp,Luzerne,1,False,False,False,True,False,False,0,0,0,1,0,0,False,,108,108,,,False,,108 consumption slots available
42,PA,Smethport,Mckean,8,True,True,False,True,False,True,2,1,0,2,0,1,True,1436,13,11,,,False,,11 consumption slots available
42,PA,Smith Twp,Washington,16,True,True,False,True,False,True,3,1,0,7,0,2,True,,69,66,,,False,,66 consumption slots available
42,PA,Smithfield Twp,Monroe,25,True,True,False,True,True,True,18,2,0,2,3,1,True,,56,38,,,False,,38 consumption slots available
42,PA,Smithton,Westmoreland,3,True,False,False,True,True,False,1,0,0,2,1,0,True,351,118,117,,,False,,117 consumption slots available
42,PA,Snake Spring Twp,Bedford,2,False,False,False,False,False,True,0,0,0,0,0,1,False,,15,15,,,False,,15 consumption slots available
42,PA,Snow Shoe,Centre,1,False,True,False,False,False,False,0,1,0,0,0,0,True,670,52,52,,,False,,52 consumption slots available
42,PA,Snow Shoe Twp,Centre,6,True,False,False,True,False,False,1,0,0,4,0,0,True,,52,51,,,False,,51 consumption slots available
42,PA,Snyder Twp,Blair,4,True,False,False,True,False,False,3,0,0,1,0,0,True,,40,37,,,False,,37 consumption slots available
42,PA,Snydertown Borough,Northumberland,1,False,False,False,False,False,True,0,0,0,0,0,1,False,325,30,30,,,False,,30 consumption slots available
42,PA,Solebury Twp,Bucks,19,True,False,False,False,True,True,14,0,0,0,6,3,True,,215,201,,,False,,201 consumption slots available
42,PA,Somerset,Somerset,22,True,True,False,True,True,True,10,2,0,4,2,2,True,6048,24,14,,,False,,14 consumption slots available
42,PA,Somerset Twp,Somerset,19,True,True,False,False,False,True,12,3,0,0,0,3,True,,24,12,,,False,,12 consumption slots available
42,PA,Souderton,Montgomery,11,True,True,False,True,False,True,3,1,0,1,0,5,True,7191,285,282,,,False,,282 consumption slots available
42,PA,South Abington Twp,Lackawanna,12,True,True,False,True,True,False,9,1,0,1,1,0,True,,71,62,,,False,,62 consumption slots available
42,PA,South Annville Twp,Lebanon,1,True,False,False,False,False,False,1,0,0,0,0,0,True,,47,46,,,False,,46 consumption slots available
42,PA,South Beaver Twp,Beaver,3,True,False,False,False,False,False,3,0,0,0,0,0,True,,56,53,,,False,,53 consumption slots available
42,PA,South Buffalo Twp,Armstrong,1,True,False,False,False,False,False,1,0,0,0,0,0,True,,21,20,,,False,,20 consumption slots available
42,PA,South Centre Twp,Columbia,3,True,False,False,False,True,False,3,0,0,0,1,0,True,,21,18,,,False,,18 consumption slots available
42,PA,South Coatesville,Chester,1,False,False,False,False,False,True,0,0,0,0,0,1,False,1601,178,178,,,False,,178 consumption slots available
42,PA,South Connellsville,Fayette,1,False,False,False,True,False,False,0,0,0,1,0,0,False,1917,42,42,,,False,,42 consumption slots available
42,PA,South Coventry Twp,Chester,4,True,False,False,False,True,True,2,0,0,0,1,2,True,,178,176,,,False,,176 consumption slots available
42,PA,South Fayette Twp,Allegheny,25,True,False,False,True,True,True,18,0,0,5,1,1,True,,416,398,,,False,,398 consumption slots available
42,PA,South Fork,Cambria,4,True,False,False,True,False,False,1,0,0,2,0,0,True,954,44,43,,,False,,43 consumption slots available
42,PA,South Greensburg,Westmoreland,11,True,False,False,True,False,True,3,0,0,2,0,2,True,2135,118,115,,,False,,115 consumption slots available
42,PA,South Hanover Twp,Dauphin,8,True,False,False,False,True,True,4,0,0,0,2,1,True,,95,91,,,False,,91 consumption slots available
42,PA,South Heidelberg Twp,Berks,8,True,True,False,True,True,False,5,1,0,2,2,0,True,,142,137,,,False,,137 consumption slots available
42,PA,South Huntingdon Twp,Westmoreland,11,True,False,False,True,True,True,4,0,0,3,1,1,True,,118,114,,,False,,114 consumption slots available
42,PA,South Lebanon Twp,Lebanon,4,True,False,False,True,False,True,1,0,0,2,0,1,True,,47,46,,,False,,46 consumption slots available
42,PA,South Londonderry Twp,Lebanon,10,True,True,False,True,False,True,4,1,0,2,0,3,True,,47,43,,,False,,43 consumption slots available
42,PA,South Middleton Twp,Cumberland,10,True,False,False,True,False,False,4,0,0,2,0,0,True,,86,82,,,False,,82 consumption slots available
42,PA,South Park Twp,Allegheny,19,True,True,False,True,False,False,10,1,0,4,0,0,True,,416,406,,,False,,406 consumption slots available
42,PA,South Shenango Twp,Crawford,6,True,False,False,False,False,True,3,0,0,0,0,2,True,,27,24,,,False,,24 consumption slots available
42,PA,South Strabane Twp,Washington,33,True,True,False,False,True,True,27,2,0,0,3,1,True,,69,42,,,False,,42 consumption slots available
42,PA,South Union Twp,Fayette,31,True,True,False,True,True,False,23,3,0,4,1,0,True,,42,19,,,False,,19 consumption slots available
42,PA,South Waverly,Bradford,3,False,False,False,False,False,True,0,0,0,0,0,2,False,1070,19,19,,,False,,19 consumption slots available
42,PA,South Whitehall Twp,Lehigh,31,True,True,False,True,True,True,22,2,0,2,6,2,True,,124,102,,,False,,102 consumption slots available
42,PA,South Williamsport,Lycoming,11,True,True,False,True,False,False,6,1,0,3,0,0,True,6261,38,32,,,False,,32 consumption slots available
42,PA,Southampton Twp,Bedford,8,True,False,False,True,False,True,1,0,0,2,0,1,True,,15,14,,,False,,14 consumption slots available
42,PA,Southwest Greensburg,Westmoreland,4,True,False,False,False,False,False,4,0,0,0,0,0,True,2219,118,114,,,False,,114 consumption slots available
42,PA,Southwest Madison Tp,Perry,1,True,False,False,False,False,False,1,0,0,0,0,0,True,,15,14,,,False,,14 consumption slots available
42,PA,Spartansburg,Crawford,1,True,False,False,False,False,False,1,0,0,0,0,0,True,281,27,26,,,False,,26 consumption slots available
42,PA,Speers,Washington,5,True,False,False,False,False,False,5,0,0,0,0,0,True,1088,69,64,,,False,,64 consumption slots available
42,PA,Spring Brook Twp,Lackawanna,3,True,False,False,False,True,False,3,0,0,0,2,0,True,,71,68,,,False,,68 consumption slots available
42,PA,Spring City,Chester,3,True,False,False,True,False,True,1,0,0,1,0,1,True,3494,178,177,,,False,,177 consumption slots available
42,PA,Spring Creek Twp,Elk,1,True,False,False,False,False,False,1,0,0,0,0,0,True,,10,9,,,False,,9 consumption slots available
42,PA,Spring Garden Twp,York,11,True,False,False,True,False,False,6,0,0,3,0,0,True,,152,146,,,False,,146 consumption slots available
42,PA,Spring Grove,York,3,True,False,False,True,False,False,2,0,0,1,0,0,True,2372,152,150,,,False,,150 consumption slots available
42,PA,Spring Twp,Berks,41,True,True,False,True,True,True,28,3,0,4,1,3,True,,142,114,,,False,,114 consumption slots available
42,PA,Springboro,Crawford,1,False,False,False,True,False,False,0,0,0,1,0,0,False,377,27,27,,,False,,27 consumption slots available
42,PA,Springdale,Allegheny,6,True,True,False,True,False,True,1,1,0,2,0,1,True,3400,416,415,,,False,,415 consumption slots available
42,PA,Springdale Twp,Allegheny,2,True,False,False,True,False,False,1,0,0,1,0,0,True,,416,415,,,False,,415 consumption slots available
42,PA,Springettsbury Twp,York,39,True,True,False,True,True,True,29,2,0,2,2,3,True,,152,123,,,False,,123 consumption slots available
42,PA,Springfield Twp,Bucks,73,True,True,False,True,True,True,50,4,0,7,6,7,True,,215,165,,,False,,165 consumption slots available
42,PA,Spruce Creek Twp,Huntingdon,1,True,False,False,False,False,False,1,0,0,0,0,0,True,,14,13,,,False,,13 consumption slots available
42,PA,St Clair Twp,Westmoreland,3,True,False,False,True,False,False,1,0,0,1,0,0,True,,118,117,,,False,,117 consumption slots available
42,PA,St Thomas Twp,Franklin,2,True,False,False,True,False,False,1,0,0,1,0,0,True,,51,50,,,False,,50 consumption slots available
42,PA,State College,Centre,40,True,True,False,True,True,True,26,3,0,1,7,3,True,40501,52,26,,,False,,26 consumption slots available
42,PA,Steelton,Dauphin,16,True,False,False,True,False,False,1,0,0,7,0,0,True,6263,95,94,,,False,,94 consumption slots available
42,PA,Sterling Twp,Wayne,2,True,False,False,False,True,False,2,0,0,0,1,0,True,,17,15,,,False,,15 consumption slots available
42,PA,Steuben Twp,Crawford,2,False,False,False,False,False,False,0,0,0,0,0,0,False,,27,27,,,False,,27 consumption slots available
42,PA,Stewardson Twp,Potter,2,True,False,False,False,False,False,2,0,0,0,0,0,True,,5,3,,,False,,3 consumption slots available
42,PA,Stewart Twp,Fayette,1,True,False,False,False,False,False,1,0,0,0,0,0,True,,42,41,,,False,,41 consumption slots available
42,PA,Stewartstown,York,5,True,False,False,False,False,True,3,0,0,0,0,2,True,2129,152,149,,,False,,149 consumption slots available
42,PA,Stockdale,Washington,1,True,False,False,False,False,False,1,0,0,0,0,0,True,421,69,68,,,False,,68 consumption slots available
42,PA,Stockertown,Northampton,3,True,True,False,False,True,False,2,1,0,0,1,0,True,919,104,102,,,False,,102 consumption slots available
42,PA,Stoneboro,Mercer,3,True,True,False,False,False,False,2,1,0,0,0,0,True,945,36,34,,,False,,34 consumption slots available
42,PA,Stoneycreek Twp,Somerset,1,False,False,False,False,False,True,0,0,0,0,0,1,False,,24,24,,,False,,24 consumption slots available
42,PA,Stonycreek Twp,Cambria,2,True,False,False,False,False,False,2,0,0,0,0,0,True,,44,42,,,False,,42 consumption slots available
42,PA,Stowe Twp,Allegheny,14,True,False,False,True,True,True,5,0,0,5,1,2,True,,416,411,,,False,,411 consumption slots available
42,PA,Straban Twp,Adams,12,True,True,False,False,True,True,8,1,0,0,3,1,True,,34,26,,,False,,26 consumption slots available
42,PA,Strasburg,Lancaster,7,True,True,False,False,False,True,4,1,0,0,0,2,True,3117,184,180,,,False,,180 consumption slots available
42,PA,Strasburg Twp,Lancaster,4,False,False,False,False,False,True,0,0,0,0,0,2,False,,184,184,,,False,,184 consumption slots available
42,PA,Stroud Twp,Monroe,26,True,True,False,True,True,True,22,1,0,1,4,1,True,,56,34,,,False,,34 consumption slots available
42,PA,Stroudsburg,Monroe,26,True,True,False,True,True,True,18,1,0,1,1,4,True,5927,56,38,,,False,,38 consumption slots available
42,PA,Sugar Grove,Warren,2,True,True,False,False,False,False,1,1,0,0,0,0,True,564,12,11,,,False,,11 consumption slots available
42,PA,Sugar Grove Twp,Mercer,4,True,False,False,True,True,False,2,0,0,2,1,0,True,,36,34,,,False,,34 consumption slots available
42,PA,Sugar Notch,Luzerne,1,True,False,False,False,False,False,1,0,0,0,0,0,True,1001,108,107,,,False,,107 consumption slots available
42,PA,Sugarcreek,Venango,7,True,False,False,False,False,True,5,0,0,0,0,1,True,4775,16,11,,,False,,11 consumption slots available
42,PA,Sugarcreek Twp,Armstrong,3,False,True,False,True,False,False,0,1,0,1,0,0,True,,21,21,,,False,,21 consumption slots available
42,PA,Sugarloaf Twp,Luzerne,16,True,True,False,False,True,False,14,1,0,0,4,0,True,,108,94,,,False,,94 consumption slots available
42,PA,Summerhill Boro,Cambria,2,True,False,False,True,False,False,1,0,0,1,0,0,True,,44,43,,,False,,43 consumption slots available
42,PA,Summerhill Twp,Cambria,7,True,False,False,True,False,False,1,0,0,3,0,0,True,,44,43,,,False,,43 consumption slots available
42,PA,Summit Hill,Carbon,9,True,True,False,True,True,True,4,1,0,2,1,1,True,3120,21,17,,,False,,17 consumption slots available
42,PA,Summit Twp,Erie,40,True,True,False,True,True,True,31,2,0,3,6,2,True,,90,59,,,False,,59 consumption slots available
42,PA,Sunbury,Northumberland,25,True,True,False,True,True,True,12,1,0,7,2,2,True,9719,30,18,,,False,,18 consumption slots available
42,PA,Susquehanna (Depot),Susquehanna,5,True,True,False,True,False,True,1,1,0,2,0,1,True,,12,11,,,False,,11 consumption slots available
42,PA,Susquehanna Twp,Dauphin,46,True,True,False,True,True,False,25,4,0,4,5,0,True,,95,70,,,False,,70 consumption slots available
42,PA,Sutersville,Westmoreland,3,True,False,False,True,False,False,2,0,0,1,0,0,True,561,118,116,,,False,,116 consumption slots available
42,PA,Swarthmore,Delaware,5,True,False,False,False,True,True,3,0,0,0,1,1,True,6543,192,189,,,False,,189 consumption slots available
42,PA,Swatara Twp,Dauphin,54,True,True,False,True,True,True,36,2,0,9,5,1,True,,95,59,,,False,,59 consumption slots available
42,PA,Sweden Twp,Potter,1,True,False,False,False,False,False,1,0,0,0,0,0,True,,5,4,,,False,,4 consumption slots available
42,PA,Swissvale,Allegheny,16,True,True,False,True,False,True,12,1,0,2,0,1,True,8624,416,404,,,False,,404 consumption slots available
42,PA,Swoyersville,Luzerne,11,True,False,False,True,False,False,9,0,0,2,0,0,True,5021,108,99,,,False,,99 consumption slots available
42,PA,Sykesville,Jefferson,3,True,False,False,True,False,True,1,0,0,1,0,1,True,1115,14,13,,,False,,13 consumption slots available
42,PA,Sylvania Twp,Potter,1,False,False,False,False,False,False,0,0,0,0,0,0,False,,5,5,,,False,,5 consumption slots available
42,PA,Tamaqua,Schuylkill,21,True,True,False,True,False,True,10,2,0,6,0,2,True,6916,47,37,,,False,,37 consumption slots available
42,PA,Tarentum,Allegheny,11,True,True,False,True,True,False,7,1,0,3,1,0,True,4352,416,409,,,False,,409 consumption slots available
42,PA,Tatamy,Northampton,1,False,False,False,False,False,True,0,0,0,0,0,1,False,1203,104,104,,,False,,104 consumption slots available
42,PA,Taylor,Lackawanna,18,True,True,False,True,False,True,9,1,0,2,0,1,True,6294,71,62,,,False,,62 consumption slots available
42,PA,Taylor Twp,Lawrence,3,True,False,False,True,False,False,1,0,0,2,0,0,True,,28,27,,,False,,27 consumption slots available
42,PA,Telford,Montgomery,3,True,True,False,True,False,False,1,1,0,1,0,0,True,4928,285,284,,,False,,284 consumption slots available
42,PA,Texas Twp,Wayne,7,True,False,False,True,False,False,6,0,0,1,0,0,True,,17,11,,,False,,11 consumption slots available
42,PA,Thornbury Twp,Delaware,9,True,False,False,False,False,True,3,0,0,0,0,2,True,,192,189,,,False,,189 consumption slots available
42,PA,Thornhurst Township,Lackawanna,1,True,False,False,False,False,False,1,0,0,0,0,0,True,,71,70,,,False,,70 consumption slots available
42,PA,Three Springs Boro,Huntingdon,1,False,False,False,False,False,False,0,0,0,0,0,0,False,,14,14,,,False,,14 consumption slots available
42,PA,Throop,Lackawanna,6,True,False,False,True,False,False,4,0,0,1,0,0,True,4065,71,67,,,False,,67 consumption slots available
42,PA,Tidioute,Warren,4,True,False,False,True,True,False,2,0,0,1,1,0,True,626,12,10,,,False,,10 consumption slots available
42,PA,Tilden Twp,Berks,7,True,False,False,False,False,False,6,0,0,0,0,0,True,,142,136,,,False,,136 consumption slots available
42,PA,Tinicum Twp,Delaware,29,True,True,False,True,True,True,17,1,0,5,6,3,True,,192,175,,,False,,175 consumption slots available
42,PA,Tioga Borough,Tioga,1,True,False,False,False,False,False,1,0,0,0,0,0,True,606,13,12,,,False,,12 consumption slots available
42,PA,Tionesta Boro,Forest,2,False,True,False,False,False,False,0,2,0,0,0,0,True,,2,2,,,False,,2 consumption slots available
42,PA,Tionesta Twp,Forest,2,True,False,False,False,False,False,2,0,0,0,0,0,True,,2,0,,,False,,At capacity
42,PA,Titusville,Crawford,14,True,True,False,True,False,True,5,1,0,4,0,2,True,5262,27,22,,,False,,22 consumption slots available
42,PA,Toby Twp,Clarion,1,True,False,False,False,False,False,1,0,0,0,0,0,True,,12,11,,,False,,11 consumption slots available
42,PA,Tobyhanna Twp,Monroe,19,True,False,False,True,True,False,14,0,0,3,2,0,True,,56,42,,,False,,42 consumption slots available
42,PA,Todd Twp,Fulton,2,True,False,False,False,True,False,1,0,0,0,1,0,True,,4,3,,,False,,3 consumption slots available
42,PA,Topton Borough,Berks,6,True,True,False,True,True,False,3,1,0,1,1,0,True,2041,142,139,,,False,,139 consumption slots available
42,PA,Towamencin Twp,Montgomery,8,True,True,False,False,True,False,7,1,0,0,2,0,True,,285,278,,,False,,278 consumption slots available
42,PA,Towamensing Twp,Carbon,4,True,True,False,False,False,False,2,1,0,0,0,0,True,,21,19,,,False,,19 consumption slots available
42,PA,Towanda,Bradford,6,True,False,False,True,True,False,5,0,0,1,2,0,True,2798,19,14,,,False,,14 consumption slots available
42,PA,Towanda Twp,Bradford,3,True,False,False,True,True,False,2,0,0,1,1,0,True,,19,17,,,False,,17 consumption slots available
42,PA,Tower City,Schuylkill,3,True,False,False,True,True,False,2,0,0,1,1,0,True,1419,47,45,,,False,,45 consumption slots available
42,PA,Trafford,Westmoreland,7,True,False,False,True,True,True,3,0,0,3,1,1,True,3317,118,115,,,False,,115 consumption slots available
42,PA,Trappe,Montgomery,3,True,True,False,True,False,False,1,1,0,1,0,0,True,4002,285,284,,,False,,284 consumption slots available
42,PA,Tredyffrin Twp,Chester,27,True,True,False,True,True,True,16,1,0,3,4,3,True,,178,162,,,False,,162 consumption slots available
42,PA,Tremont,Schuylkill,4,True,False,False,True,False,False,3,0,0,1,0,0,True,1676,47,44,,,False,,44 consumption slots available
42,PA,Tremont Twp,Schuylkill,2,True,False,False,False,False,False,2,0,0,0,0,0,True,,47,45,,,False,,45 consumption slots available
42,PA,Troy,Bradford,3,True,True,False,True,False,False,1,1,0,1,0,0,True,1249,19,18,,,False,,18 consumption slots available
42,PA,Troy Twp,Bradford,5,True,False,False,False,False,True,1,0,0,0,0,1,True,,19,18,,,False,,18 consumption slots available
42,PA,Trumbauersville,Bucks,5,True,False,False,True,True,False,3,0,0,1,2,0,True,904,215,212,,,False,,212 consumption slots available
42,PA,Tullytown,Bucks,1,False,True,False,False,False,False,0,1,0,0,0,0,True,2282,215,215,,,False,,215 consumption slots available
42,PA,Tulpehocken Twp,Berks,4,True,False,False,True,False,False,2,0,0,2,0,0,True,,142,140,,,False,,140 consumption slots available
42,PA,Tunkhannock,Wyoming,7,True,True,False,False,True,True,3,2,0,0,1,1,True,1767,8,5,,,False,,5 consumption slots available
42,PA,Tunkhannock Twp,Monroe,16,True,True,False,False,True,True,11,1,0,0,1,1,True,,56,45,,,False,,45 consumption slots available
42,PA,Turbot Twp,Northumberland,4,True,True,False,False,False,False,3,1,0,0,0,0,True,,30,27,,,False,,27 consumption slots available
42,PA,Turbotville,Northumberland,3,True,False,False,True,False,False,2,0,0,1,0,0,True,677,30,28,,,False,,28 consumption slots available
42,PA,Turtle Creek,Allegheny,4,True,True,False,False,False,False,2,1,0,0,0,0,True,5114,416,414,,,False,,414 consumption slots available
42,PA,Twilight,Washington,1,True,False,False,False,False,False,1,0,0,0,0,0,True,216,69,68,,,False,,68 consumption slots available
42,PA,Tyrone,Blair,8,True,True,False,True,False,False,3,1,0,4,0,0,True,5480,40,37,,,False,,37 consumption slots available
42,PA,Tyrone Twp,Adams,4,True,False,False,False,False,True,2,0,0,0,0,2,True,,34,32,,,False,,32 consumption slots available
42,PA,U Southampton Twp,Bucks,14,True,True,False,True,False,True,9,1,0,1,0,2,True,,215,206,,,False,,206 consumption slots available
42,PA,U Tulpehocken Twp,Berks,2,True,False,False,True,False,False,1,0,0,1,0,0,True,,142,141,,,False,,141 consumption slots available
42,PA,Union City,Erie,6,True,True,False,True,False,False,2,1,0,3,0,0,True,2927,90,88,,,False,,88 consumption slots available
42,PA,Union Dale,Susquehanna,1,True,False,False,False,False,False,1,0,0,0,0,0,True,220,12,11,,,False,,11 consumption slots available
42,PA,Union Twp,Tioga,46,True,True,False,True,True,True,29,2,0,6,3,4,True,,13,-16,,,True,,Over consumption: 29/13 (grandfathered)
42,PA,Uniontown,Fayette,32,True,True,False,True,True,True,19,1,0,6,1,1,True,9984,42,23,,,False,,23 consumption slots available
42,PA,Unity Twp,Westmoreland,34,True,True,False,True,True,True,17,2,0,9,1,2,True,,118,101,,,False,,101 consumption slots available
42,PA,Upland Boro,Delaware,1,False,False,False,True,False,False,0,0,0,1,0,0,False,,192,192,,,False,,192 consumption slots available
42,PA,Upper Allen Twp,Cumberland,10,True,False,False,False,True,False,5,0,0,0,1,0,True,,86,81,,,False,,81 consumption slots available
42,PA,Upper Augusta Twp,Northumberland,7,True,False,False,True,False,True,3,0,0,2,0,1,True,,30,27,,,False,,27 consumption slots available
42,PA,Upper Bern Twp,Berks,4,True,False,False,True,False,True,2,0,0,1,0,1,True,,142,140,,,False,,140 consumption slots available
42,PA,Upper Burrell Twp,Westmoreland,3,True,False,False,True,True,False,2,0,0,1,1,0,True,,118,116,,,False,,116 consumption slots available
42,PA,Upper Chichester Twp,Delaware,14,True,False,False,True,False,False,11,0,0,2,0,0,True,,192,181,,,False,,181 consumption slots available
42,PA,Upper Darby Twp,Delaware,64,True,True,False,True,True,True,48,9,0,4,1,1,True,,192,144,,,False,,144 consumption slots available
42,PA,Upper Dublin Twp,Montgomery,20,True,True,False,True,False,False,12,2,0,1,0,0,True,,285,273,,,False,,273 consumption slots available
42,PA,Upper Fairfield Twp,Lycoming,1,True,False,False,False,False,False,1,0,0,0,0,0,True,,38,37,,,False,,37 consumption slots available
42,PA,Upper Frederick Twp,Montgomery,1,False,False,False,False,False,False,0,0,0,0,0,0,False,,285,285,,,False,,285 consumption slots available
42,PA,Upper Gwynedd Twp,Montgomery,8,True,False,False,False,False,True,4,0,0,0,0,2,True,,285,281,,,False,,281 consumption slots available
